iter	Logloss
209	0.08529430414
210	0.08518940111
211	0.08514512541
212	0.08509782948
213	0.08501955641
214	0.08496152906
215	0.08489950741
216	0.08484457324
217	0.08480594881
218	0.08472527212
219	0.08457115629
220	0.08448327227
221	0.08445936347
222	0.08441961284
223	0.08427867121
224	0.08418427514
225	0.08411210346
226	0.08404406703
227	0.08393537291
228	0.08377087267
229	0.08363657958
230	0.08356562454
231	0.08346307366
232	0.0833435721
233	0.08325251656
234	0.08320006197
235	0.0830115779
236	0.08292378512
237	0.08284863989
238	0.08276330232
239	0.08273210026
240	0.08268562692
241	0.08261818278
242	0.08247397534
243	0.08242518454
244	0.08239141597
245	0.08236165262
246	0.08230209539
247	0.08216131887
248	0.08207062188
249	0.08191985392
250	0.08188111012
251	0.08182657352
252	0.08170627648
253	0.08160965105
254	0.08155002793
255	0.08147621571
256	0.08142380167
257	0.08138208721
258	0.08133268281
259	0.08113052262
260	0.08109826992
261	0.08107648522
262	0.08106916601
263	0.08097326807
264	0.0809289783
265	0.08091070252
266	0.08086755506
267	0.0807783513
268	0.08072106074
269	0.08068058172
270	0.08059798929
271	0.08053111107
272	0.08047187861
273	0.08033485992
274	0.08026783971
275	0.08023279286
276	0.08015765651
277	0.08007184241
278	0.079945159
279	0.07989606133
280	0.07985254038
281	0.07981479108
282	0.079759488
283	0.07973252648
284	0.07971593452
285	0.07960568419
286	0.07952611344
287	0.0795024935
288	0.07942417711
289	0.07940905176
290	0.07937892473
291	0.07929297823
292	0.07926710669
293	0.07922772421
294	0.07917567549
295	0.07914065682
296	0.0790394872
297	0.07899430678
298	0.07894174676
299	0.07889196313
300	0.07880715216
301	0.07870680762
302	0.07865918211
303	0.0786297103
304	0.07859264012
305	0.07856669267
306	0.07850831509
307	0.07846121998
308	0.07840591983
309	0.07837687378
310	0.07834566036
311	0.0782539328
312	0.07822063621
313	0.07820198618
314	0.07815185695
315	0.07805988796
316	0.0780028117
317	0.07798406
318	0.07794568842
319	0.07792314685
320	0.07782803089
321	0.07776759524
322	0.07772441012
323	0.07769011352
324	0.07766331574
325	0.07761407939
326	0.07756918962
327	0.07751685625
328	0.0774275554
329	0.07739235314
330	0.07736112613
331	0.07735088966
332	0.0772843821
333	0.07724479295
334	0.07722788259
335	0.07721437342
336	0.07713898736
337	0.07709329462
338	0.07704006327
339	0.07699965812
340	0.07692282162
341	0.07691492614
342	0.07685362647
343	0.07684003318
344	0.07677636564
345	0.07674311366
346	0.07671226338
347	0.0766638574
348	0.07656135954
349	0.07652391752
350	0.07648597745
351	0.07642605985
352	0.07639590613
353	0.07635600231
354	0.07629800251
355	0.07627345644
356	0.07624403805
357	0.07615643151
358	0.07614804165
359	0.07605202522
360	0.07604790196
361	0.07603760179
362	0.07598249522
363	0.07588550215
364	0.07584614544
365	0.07581388897
366	0.07577109747
367	0.07575304422
368	0.07570035682
369	0.07567487841
370	0.07563362122
371	0.07559743791
372	0.07548867561
373	0.07537192101
374	0.07531081089
375	0.07525410316
376	0.07521322656
377	0.07519077964
378	0.07516013135
379	0.07510817058
380	0.0750468411
381	0.07493187386
382	0.07486714622
383	0.07481049244
384	0.07477850908
385	0.07471468192
386	0.07465164149
387	0.07458876761
388	0.07456928728
389	0.07452626222
390	0.07445809927
391	0.07443003276
392	0.0743572332
393	0.07429404885
394	0.07427844298
395	0.07419558148
396	0.07418103269
397	0.07410001703
398	0.07409554938
399	0.07405683846
400	0.07400044725
401	0.07398951327
402	0.07395375149
403	0.07394292564
404	0.07388918987
405	0.07384147104
406	0.07382168101
407	0.07376407418
408	0.07370382743
409	0.07365541449
410	0.0736128031
411	0.07359261359
412	0.07357268013
413	0.07354995274
414	0.07343180217
415	0.07338073106
416	0.0733463794
417	0.07329705686
418	0.07327100314
419	0.0732369357
420	0.07317344156
421	0.07313829201
422	0.07311760329
423	0.07306268311
424	0.0730149427
425	0.07299271909
426	0.07287668231
427	0.07286920446
428	0.07285490926
429	0.07282182205
430	0.07276033804
431	0.07274705439
432	0.07272033589
433	0.07268298438
434	0.07267379392
435	0.07264639591
436	0.07261221396
437	0.0725691816
438	0.07253071581
439	0.07249097278
440	0.07247761666
441	0.07246914433
442	0.07240680404
443	0.07239403124
444	0.0723053285
445	0.07226943084
446	0.07225197555
447	0.07222564022
448	0.07220545633
449	0.07218691513
450	0.07214502611
451	0.07214039456
452	0.07209734335
453	0.07206878138
454	0.07203783933
455	0.07201694726
456	0.07200680394
457	0.07199615156
458	0.07197283868
459	0.07192895737
460	0.07191746339
461	0.07186076752
462	0.07181965261
463	0.07180624876
464	0.07175136142
465	0.07170261207
466	0.07169684807
467	0.07167335731
468	0.07163665328
469	0.07162335991
470	0.07160521555
471	0.0715674966
472	0.07153417338
473	0.07151259759
474	0.07147104733
475	0.0714430194
476	0.07141691599
477	0.07135182227
478	0.07131201499
479	0.07128519159
480	0.07122243125
481	0.07117479116
482	0.07114328792
483	0.07110393492
484	0.07105452807
485	0.07100699462
486	0.0709776927
487	0.07093561326
488	0.07090794098
489	0.0708846792
490	0.07085186972
491	0.07083747705
492	0.07080696608
493	0.07071641085
494	0.07068877686
495	0.0706282037
496	0.07059695359
497	0.07055938998
498	0.07052486813
499	0.0704607446
500	0.07044411516
501	0.07041155371
502	0.07035773523
503	0.07033684213
504	0.0702923261
505	0.07027319482
506	0.07025646213
507	0.07022019338
508	0.07018460095
509	0.07012956596
510	0.07009548997
511	0.07006698712
512	0.0700267166
513	0.06991655573
514	0.06988730446
515	0.06987340014
516	0.06984972039
517	0.06983424094
518	0.0698233376
519	0.06981103054
520	0.0697589278
521	0.06973365368
522	0.06968825045
523	0.0696532489
524	0.06963519582
525	0.0695781972
526	0.06952343295
527	0.06948215568
528	0.06944451796
529	0.06942805452
530	0.06938206439
531	0.069352812
532	0.06931673054
533	0.0692777045
534	0.06923906741
535	0.06920689828
536	0.06918901559
537	0.0691746498
538	0.0691470541
539	0.06910836081
540	0.06906911294
541	0.06904009131
542	0.06903628651
543	0.06900506035
544	0.06896057367
545	0.06891881557
546	0.06890328259
547	0.06887595772
548	0.06880156215
549	0.06877833887
550	0.06876233944
551	0.06872936246
552	0.06869709497
553	0.06867884204
554	0.06863056656
555	0.06861450439
556	0.06858652147
557	0.06855995356
558	0.0685272867
559	0.06850302458
560	0.06848101284
561	0.0684720335
562	0.0684398966
563	0.06839550238
564	0.06836758341
565	0.06835357917
566	0.06832750091
567	0.06829524078
568	0.06826104676
569	0.06821838085
570	0.06820917765
571	0.06818803368
572	0.06815793137
573	0.06812575291
574	0.0681125602
575	0.06806749515
576	0.0680367075
577	0.06803120081
578	0.06799660288
579	0.06798796407
580	0.06798215376
581	0.06792974744
582	0.06792019621
583	0.06789375988
584	0.06787707409
585	0.06785364389
586	0.06783683708
587	0.06780465002
588	0.06779432173
589	0.0677678516
590	0.0677514617
591	0.06770304737
592	0.06767398412
593	0.06765799436
594	0.06764002037
595	0.06762317102
596	0.06758192703
597	0.06757264932
598	0.06753921973
599	0.0675107815
600	0.06749491078
601	0.0674781314
602	0.06743716314
603	0.06739831168
604	0.06737741523
605	0.06734421998
606	0.06730320373
607	0.0672646728
608	0.06724796931
609	0.06717387435
610	0.06714078573
611	0.06710504166
612	0.06708515198
613	0.06700164751
614	0.06696298106
615	0.06693900261
616	0.06690653759
617	0.06685917574
618	0.06685292584
619	0.0668376996
620	0.06681144374
621	0.06675938488
622	0.06675354445
623	0.06674318747
624	0.06670872008
625	0.06669201954
626	0.06667270301
627	0.06664115399
628	0.06661894505
629	0.06658648329
630	0.0664825329
631	0.06646841936
632	0.06645536096
633	0.06643123671
634	0.06641606112
635	0.06638665088
636	0.06634897925
637	0.06629936171
638	0.06625482191
639	0.0662142196
640	0.06620563273
641	0.06617749256
642	0.06616870046
643	0.06614481893
644	0.06612288774
645	0.06609973106
646	0.0660582835
647	0.06605182809
648	0.06604220536
649	0.06601751578
650	0.0660013804
651	0.06599334578
652	0.06597585566
653	0.06597379566
654	0.0659547422
655	0.06591479525
656	0.06589025507
657	0.06586820836
658	0.06584107392
659	0.06582719654
660	0.0657964642
661	0.06578970711
662	0.06576769097
663	0.06574226397
664	0.06571468979
665	0.06567540649
666	0.06565733179
667	0.06563389558
668	0.06560562388
669	0.06557220292
670	0.06554689577
671	0.06552378507
672	0.06551886789
673	0.06550701823
674	0.06543728586
675	0.06543300906
676	0.06538304403
677	0.06534545927
678	0.06531527387
679	0.06529790376
680	0.06527035884
681	0.06524858133
682	0.06520955994
683	0.06520026259
684	0.065174857
685	0.06515767666
686	0.0651434741
687	0.0651215004
688	0.06509987018
689	0.06504992958
690	0.06503103887
691	0.06503067687
692	0.06502550632
693	0.06501904327
694	0.06498653272
695	0.06496115666
696	0.06494403076
697	0.06491246789
698	0.06485099555
699	0.06482582994
700	0.06479313738
701	0.06476543157
702	0.06473706231
703	0.06471949154
704	0.06468509671
705	0.06461852566
706	0.06459715456
707	0.06457197605
708	0.06453046741
709	0.06449793417
710	0.0644650806
711	0.06443927189
712	0.06441685667
713	0.06435336743
714	0.06434096478
715	0.06432724035
716	0.06431192104
717	0.06428496201
718	0.06427752649
719	0.06426821841
720	0.064252247
721	0.06422855941
722	0.06416033369
723	0.06412090436
724	0.06410232781
725	0.06408951518
726	0.06406882415
727	0.06404144781
728	0.06401027741
729	0.06389368006
730	0.06386404831
731	0.0638347376
732	0.06379325146
733	0.06376090101
734	0.06374762571
735	0.06372994649
736	0.06369108905
737	0.06367648497
738	0.06362678025
739	0.0636067535
740	0.0635806485
741	0.06355969719
742	0.063529191
743	0.06352381013
744	0.06350045625
745	0.06347600568
746	0.06342389792
747	0.06338088882
748	0.06337518713
749	0.06335504026
750	0.06330899247
751	0.06330654342
752	0.06328515962
753	0.06325689271
754	0.06324351113
755	0.06320016415
756	0.06318243173
757	0.06315574749
758	0.06313693742
759	0.06310922674
760	0.06309092905
761	0.06304791201
762	0.06300391712
763	0.06297925604
764	0.06294884087
765	0.06290770252
766	0.06287652197
767	0.06282899692
768	0.0627732516
769	0.06272253941
770	0.06270115615
771	0.06267640814
772	0.06266124139
773	0.06264044346
774	0.06263459491
775	0.06260816618
776	0.06257208227
777	0.06256004272
778	0.06252551656
779	0.06249772085
780	0.06247846424
781	0.06245599912
782	0.06242708213
783	0.06240467291
784	0.06238035437
785	0.06237510176
786	0.06236095515
787	0.06233202185
788	0.06230347131
789	0.06228766051
790	0.06220835061
791	0.06217293031
792	0.06211576451
793	0.06208139519
794	0.06205591996
795	0.06201887256
796	0.06198897519
797	0.06196111703
798	0.06194889996
799	0.06194732422
800	0.06191569233
801	0.06189491345
802	0.06186972424
803	0.06184864997
804	0.06182634063
805	0.06179444642
806	0.06177267207
807	0.06174732781
808	0.06173522687
809	0.06170300278
810	0.0616898714
811	0.06167733398
812	0.06165566495
813	0.06162502494
814	0.06161325383
815	0.06156470771
816	0.06150622054
817	0.06146290797
818	0.06143668356
819	0.06141500712
820	0.06139162448
821	0.06137029212
822	0.06135314945
823	0.06131153832
824	0.0612820828
825	0.06127441734
826	0.06122891976
827	0.06122745519
828	0.06121305285
829	0.06118706486
830	0.06116440116
831	0.06115417781
832	0.06112587391
833	0.06110379685
834	0.06106718385
835	0.06104090833
836	0.06100364518
837	0.06100156654
838	0.060971487
839	0.06093646507
840	0.06092566354
841	0.06089527808
842	0.06086248117
843	0.06084616359
844	0.0608250717
845	0.06080290776
846	0.06078474936
847	0.06076936017
848	0.06074871947
849	0.06073014305
850	0.06071879554
851	0.06069251988
852	0.0606713869
853	0.06065036363
854	0.06062349404
855	0.06060037932
856	0.06056256163
857	0.06051877113
858	0.06050030087
859	0.06047735114
860	0.06045861809
861	0.06043642772
862	0.0604251775
863	0.0604025606
864	0.06038828752
865	0.06034708469
866	0.06032934958
867	0.06030739949
868	0.06028432791
869	0.06025782283
870	0.06021651174
871	0.0601863457
872	0.06017598543
873	0.06016217971
874	0.06013759148
875	0.06010089017
876	0.06008250968
877	0.06007200847
878	0.06006233796
879	0.0600379188
880	0.06002922312
881	0.06001159983
882	0.06000078157
883	0.05998018953
884	0.05996313741
885	0.05993211936
886	0.05993059877
887	0.05991900927
888	0.05990079726
889	0.05988520633
890	0.05986936226
891	0.05983066906
892	0.05980536626
893	0.05978370381
894	0.0597723284
895	0.05974682835
896	0.05971682591
897	0.05971085709
898	0.05969874868
899	0.05966917864
900	0.05964993219
901	0.05961418966
902	0.05958668948
903	0.05958667223
904	0.05956280345
905	0.05954280889
906	0.05951109744
907	0.05947304353
908	0.05945566742
909	0.0594356332
910	0.05942093956
911	0.05938834109
912	0.05935772002
913	0.05931854696
914	0.05928243858
915	0.05925782806
916	0.05925612601
917	0.05922072411
918	0.05919400082
919	0.05915596493
920	0.05913355347
921	0.05911517655
922	0.05908710702
923	0.05906675144
924	0.0590303709
925	0.05899738582
926	0.05897676624
927	0.0589424448
928	0.05892899564
929	0.05891774803
930	0.05889493066
931	0.05887421824
932	0.05881433123
933	0.05877751778
934	0.05876568091
935	0.05874500433
936	0.05872706202
937	0.05869770289
938	0.05869143961
939	0.05866337702
940	0.05863879748
941	0.05861697544
942	0.05861010849
943	0.05859501699
944	0.05859269775
945	0.05857963682
946	0.05854767433
947	0.05853555808
948	0.05851817707
949	0.05846783158
950	0.05844887048
951	0.05843397347
952	0.05841856948
953	0.0583929543
954	0.0583626075
955	0.05834289865
956	0.05832254249
957	0.05829549
958	0.05827335603
959	0.05826453289
960	0.0582580957
961	0.05824665573
962	0.05822059313
963	0.05820313076
964	0.05817143694
965	0.05815005804
966	0.05812611014
967	0.0580959339
968	0.05806110026
969	0.05803899673
970	0.05802421716
971	0.05798584393
972	0.05797014141
973	0.05793894506
974	0.05787288066
975	0.05784421349
976	0.05782025175
977	0.05781859853
978	0.05779900215
979	0.05777693407
980	0.05775337986
981	0.05772105509
982	0.05770746924
983	0.0576919241
984	0.0576693978
985	0.05765717294
986	0.05763436786
987	0.05760505407
988	0.0575898311
989	0.05758161272
990	0.05757273834
991	0.05756595215
992	0.05754877768
993	0.05754472669
994	0.05753984158
995	0.05752530125
996	0.05750230053
997	0.05749799141
998	0.0574763228
999	0.05746498032
